Influencer_ID,Followers,Engagement_Rate,Growth_Rate,Niche,Video_Quality,Avg_Views_per_Post,Sponsorship_Status
1574,3994710,0.075,0.015,Travel,SD,486862,0
1575,1598690,0.196,0.019,Beauty,4K,88097,0
1576,101734,0.13,0.039,Education,HD,474566,0
1577,158702,0.089,0.03,Food,4K,264734,0
1578,2852274,0.042,0.033,Beauty,4K,420568,1
1579,1226811,0.197,0.038,Fashion,SD,285098,0
1580,1148087,0.166,0.007,Gaming,HD,55584,1
1581,3082091,0.063,0.042,Gaming,SD,470959,0
1582,3830049,0.023,0.036,Gaming,HD,254685,0
1583,2704381,0.021,0.029,Travel,HD,190138,1
1584,4924801,0.033,0.045,Fitness,SD,453604,0
1585,1869670,0.12,0.035,Education,4K,97603,0
1586,4294122,0.186,0.011,Fashion,SD,165395,1
1587,4347664,0.104,0.022,Beauty,4K,425723,1
1588,4814673,0.17,0.025,Gaming,SD,367204,1
1589,4756469,0.095,0.004,Travel,SD,407857,1
1590,933817,0.145,0.048,Fitness,4K,13246,1
1591,4336702,0.149,0.007,Education,4K,265991,0
1592,3279360,0.043,0.035,Gaming,4K,403077,0
1593,2963732,0.079,0.026,Tech,SD,112472,0
1594,2181338,0.131,0.002,Food,4K,266745,0
1595,1993825,0.023,0.046,Fashion,4K,368455,0
1596,3833978,0.079,0.043,Food,4K,48595,1
1597,4116811,0.112,0.027,Food,HD,435169,0
1598,595604,0.199,0.012,Tech,4K,101983,1
1599,2050927,0.1,0.007,Tech,4K,426384,0
1600,3175108,0.165,0.019,Tech,4K,241911,0
1601,2732638,0.092,0.014,Fitness,HD,121402,0
1602,265500,0.161,0.026,Gaming,HD,226718,0
1603,2168478,0.123,0.048,Beauty,4K,280391,0
1604,2977031,0.178,0.029,Fashion,4K,146581,1
1605,640282,0.088,0.045,Tech,4K,351831,0
1606,2904633,0.125,0.033,Travel,4K,394772,0
1607,1941369,0.13,0.024,Education,HD,426626,1
1608,3949242,0.089,0.043,Fashion,4K,208615,0
1609,1218060,0.037,0.024,Education,HD,152787,0
1610,1032519,0.028,0.044,Beauty,SD,224457,0
1611,790352,0.013,0.015,Fashion,HD,450667,0
1612,4679714,0.176,0.007,Fashion,SD,30875,1
1613,1391281,0.055,0.043,Tech,HD,403792,1
1614,3942106,0.05,0.03,Tech,HD,248524,1
1615,2323466,0.15,0.045,Gaming,HD,379256,0
1616,1852317,0.071,0.047,Beauty,4K,373185,1
1617,1947830,0.106,0.004,Tech,HD,166821,0
1618,2615150,0.041,0.026,Tech,4K,207190,0
1619,1569560,0.192,0.019,Fashion,HD,41164,0
1620,4661061,0.172,0.032,Gaming,HD,478761,1
1621,2606214,0.174,0.04,Food,SD,452001,1
1622,2230180,0.087,0.015,Tech,HD,452675,1
1623,2329599,0.155,0.028,Travel,4K,466302,1
1624,996843,0.037,0.036,Tech,SD,39279,0
1625,4189891,0.012,0.008,Food,SD,321956,0
1626,627045,0.014,0.041,Fashion,HD,179670,1
1627,4032419,0.121,0.031,Beauty,HD,11914,1
1628,4496511,0.097,0.048,Gaming,SD,168490,1
1629,1425945,0.108,0.018,Fashion,4K,409592,0
1630,1392538,0.011,0.006,Beauty,HD,255923,1
1631,2364999,0.09,0.026,Fitness,SD,124438,0
1632,721488,0.146,0.005,Tech,4K,204112,1
1633,4791691,0.094,0.049,Beauty,HD,271842,0
1634,420065,0.149,0.003,Travel,SD,93802,1
1635,2785372,0.054,0.038,Beauty,SD,100024,0
1636,4226889,0.164,0.027,Fitness,HD,169001,1
1637,1464807,0.122,0.019,Tech,4K,365814,0
1638,3093195,0.05,0.004,Fitness,4K,198905,0
1639,1617449,0.055,0.031,Food,SD,497994,0
1640,290102,0.129,0.03,Tech,4K,210273,1
1641,1337737,0.168,0.015,Travel,SD,216363,0
1642,3061006,0.089,0.046,Tech,HD,386037,0
1643,2378074,0.059,0.016,Fitness,4K,378949,1
1644,2798753,0.175,0.023,Education,HD,236881,1
1645,1091805,0.137,0.028,Gaming,SD,258969,0
1646,4444778,0.095,0.006,Fitness,HD,121259,0
1647,4163065,0.103,0.047,Tech,4K,70648,0
1648,3011087,0.049,0.019,Education,HD,446625,1
1649,261116,0.129,0.005,Tech,4K,444900,1
1650,2969462,0.078,0.02,Beauty,4K,454270,1
1651,3043146,0.199,0.03,Education,4K,484532,0
1652,2619137,0.101,0.026,Gaming,4K,108669,1
1653,4215279,0.102,0.035,Fashion,4K,32028,0
1654,4353099,0.118,0.004,Gaming,SD,403999,0
1655,3563223,0.184,0.015,Fashion,HD,398669,1
1656,1258949,0.162,0.041,Travel,SD,126228,0
1657,2972981,0.096,0.005,Tech,HD,86734,0
1658,3851241,0.147,0.043,Beauty,HD,185387,1
1659,3960076,0.121,0.006,Education,HD,321765,0
1660,3735340,0.104,0.042,Food,SD,171391,0
1661,3322765,0.047,0.019,Food,4K,242421,1
1662,389076,0.098,0.031,Fitness,4K,284660,1
1663,4885797,0.057,0.008,Gaming,SD,406964,1
1664,3110244,0.184,0.004,Education,4K,120684,0
1665,4817909,0.074,0.012,Gaming,HD,410992,0
1666,4920799,0.191,0.007,Education,4K,97044,0
1667,2199611,0.111,0.016,Food,4K,229321,1
1668,4957289,0.13,0.026,Fashion,4K,148927,0
1669,1961826,0.113,0.03,Gaming,HD,475738,1
1670,2845664,0.035,0.04,Fashion,4K,474391,0
1671,2614275,0.081,0.033,Fashion,4K,179848,0
1672,1379369,0.029,0.031,Fashion,4K,321095,1
1673,2424970,0.128,0.021,Fashion,SD,22029,1
1674,2091212,0.095,0.024,Beauty,SD,167586,1
1675,4172774,0.158,0.021,Fitness,4K,121042,1
1676,2242984,0.052,0.042,Fitness,SD,282740,1
1677,153999,0.041,0.012,Beauty,SD,96153,1
1678,4543923,0.087,0.001,Food,HD,440449,1
1679,62367,0.186,0.033,Education,SD,3917,1
1680,754315,0.145,0.011,Fitness,SD,72481,1
1681,4601108,0.09,0.045,Education,4K,71453,0
1682,3006334,0.108,0.043,Travel,HD,15994,0
1683,2855190,0.026,0.005,Beauty,HD,374314,0
1684,1285382,0.197,0.006,Gaming,HD,381483,0
1685,3854321,0.137,0.025,Travel,SD,407018,0
1686,2655837,0.064,0.031,Beauty,4K,56169,0
1687,3485239,0.121,0.014,Fitness,HD,430143,1
1688,1043377,0.031,0.036,Gaming,HD,455986,1
1689,4578033,0.194,0.03,Education,SD,320907,0
1690,3258181,0.043,0.017,Gaming,HD,302918,0
1691,924780,0.133,0.002,Education,4K,381884,1
1692,2867451,0.057,0.038,Fashion,HD,491350,1
1693,2469152,0.146,0.012,Food,4K,422519,1
1694,4408871,0.158,0.042,Fashion,4K,160736,1
1695,1943811,0.138,0.022,Beauty,4K,38941,1
1696,299090,0.127,0.029,Fashion,SD,63827,0
1697,318348,0.18,0.044,Travel,SD,363105,0
1698,1327283,0.025,0.043,Education,4K,246841,1
1699,93324,0.073,0.019,Education,4K,99599,0
1700,2321688,0.057,0.011,Fitness,HD,77425,1
1701,1806808,0.198,0.039,Education,HD,313679,0
1702,1321567,0.084,0.022,Travel,HD,372507,1
1703,4221459,0.149,0.01,Fitness,SD,276134,0
1704,4537119,0.14,0.045,Travel,HD,6544,0
1705,4016470,0.05,0.011,Gaming,4K,435485,0
1706,4655798,0.055,0.002,Fitness,4K,290153,1
1707,3278419,0.063,0.002,Education,SD,28344,0
1708,3623138,0.088,0.031,Fitness,SD,324856,1
1709,2541476,0.055,0.033,Travel,HD,415320,1
1710,4230011,0.014,0.016,Tech,SD,421276,1
1711,938841,0.177,0.017,Gaming,4K,459824,1
1712,1568053,0.193,0.018,Beauty,4K,132778,1
1713,1917545,0.075,0.034,Education,SD,377231,0
1714,2844940,0.074,0.004,Gaming,4K,341276,0
1715,4548603,0.011,0.047,Education,SD,161122,1
1716,3933441,0.139,0.012,Beauty,4K,52732,1
1717,1208068,0.167,0.05,Tech,HD,297872,0
1718,4365406,0.038,0.009,Travel,SD,256193,1
1719,395274,0.04,0.039,Travel,SD,86425,0
1720,4412589,0.16,0.012,Gaming,SD,300337,0
1721,1387980,0.127,0.005,Travel,4K,85033,0
1722,1209052,0.019,0.044,Food,HD,362663,0
1723,2856994,0.128,0.043,Food,SD,244315,0
1724,2948762,0.069,0.021,Education,4K,87665,0
1725,2394293,0.08,0.035,Beauty,SD,34837,0
1726,3041267,0.156,0.028,Tech,4K,17560,0
1727,3843323,0.164,0.043,Education,HD,243108,0
1728,1298076,0.086,0.016,Fitness,4K,436509,0
1729,1181887,0.19,0.027,Education,4K,211713,0
1730,1808610,0.087,0.025,Food,SD,166853,0
1731,4440850,0.157,0.018,Education,4K,173332,0
1732,2749385,0.102,0.045,Beauty,SD,468585,0
1733,3716288,0.181,0.009,Education,4K,49493,1
1734,1925401,0.182,0.008,Travel,HD,489039,0
1735,1897220,0.027,0.029,Tech,4K,79959,0
1736,3139744,0.188,0.033,Beauty,SD,428515,0
1737,147470,0.167,0.011,Beauty,4K,444376,0
1738,1368223,0.16,0.02,Food,4K,370250,1
1739,1056146,0.048,0.047,Fashion,HD,463581,0
1740,2429081,0.163,0.013,Tech,SD,378244,0
1741,3680126,0.172,0.034,Gaming,HD,267966,0
1742,3645843,0.065,0.037,Beauty,4K,230931,0
1743,4274445,0.191,0.023,Food,HD,490328,0
1744,4207419,0.019,0.047,Gaming,4K,253890,1
1745,3185790,0.038,0.037,Tech,4K,171447,0
1746,2907495,0.112,0.023,Food,HD,38938,0
1747,4142363,0.119,0.029,Gaming,HD,176721,1
1748,1575833,0.133,0.035,Education,4K,79869,1
1749,2928337,0.013,0.03,Fitness,HD,280778,1
1750,2049891,0.192,0.044,Beauty,HD,270219,0
1751,1171439,0.018,0.018,Fitness,4K,77399,0
1752,4991961,0.037,0.016,Fashion,SD,350951,0
1753,3647804,0.013,0.011,Travel,HD,94765,1
1754,648296,0.118,0.003,Tech,HD,167352,0
1755,1550302,0.187,0.003,Travel,SD,282456,0
1756,3123951,0.137,0.044,Travel,HD,45022,1
1757,1679687,0.166,0.034,Gaming,4K,88883,1
1758,801101,0.013,0.033,Fashion,HD,464390,0
1759,4101612,0.113,0.031,Tech,4K,287576,1
1760,1960406,0.097,0.043,Fitness,SD,252520,1
1761,965918,0.105,0.025,Travel,SD,218747,0
1762,497758,0.024,0.044,Gaming,SD,49466,1
1763,4643929,0.14,0.019,Travel,HD,496411,0
1764,29625,0.106,0.046,Food,SD,46080,1
1765,2834552,0.155,0.035,Fitness,HD,243288,1
1766,3432961,0.102,0.014,Travel,HD,188271,0
1767,1277647,0.038,0.029,Food,HD,171662,0
1768,4043608,0.133,0.027,Food,SD,370757,1
1769,4683315,0.043,0.008,Gaming,SD,288843,0
1770,2528576,0.176,0.03,Gaming,HD,104028,0
1771,317205,0.126,0.016,Food,SD,485493,0
1772,3046315,0.04,0.004,Fashion,HD,467203,1
1773,3145480,0.193,0.047,Travel,SD,145409,1
1774,4296680,0.108,0.032,Food,4K,175731,0
1775,3571834,0.024,0.044,Food,SD,13188,1
1776,2931639,0.129,0.034,Gaming,SD,403503,0
1777,2865781,0.058,0.018,Travel,SD,428473,1
1778,4106519,0.163,0.026,Tech,HD,257238,0
1779,3618860,0.165,0.034,Fitness,HD,91140,0
1780,4353360,0.196,0.048,Gaming,4K,199712,0
1781,4829761,0.105,0.013,Travel,4K,490521,0
1782,3941285,0.096,0.044,Travel,4K,61039,0
1783,4658089,0.153,0.046,Education,HD,248667,1
1784,2628144,0.035,0.034,Beauty,4K,131635,0
1785,2826896,0.114,0.047,Fashion,4K,340332,1
1786,4937792,0.114,0.02,Fitness,SD,85232,1
1787,2039540,0.027,0.048,Gaming,4K,437497,1
1788,4877872,0.089,0.035,Gaming,SD,233903,0
1789,2740956,0.172,0.003,Tech,HD,146531,1
1790,2620980,0.173,0.045,Beauty,HD,229977,1
1791,722384,0.029,0.025,Beauty,SD,162852,1
1792,520777,0.027,0.024,Fashion,4K,487176,1
1793,3700181,0.06,0.029,Education,HD,437974,0
1794,2888698,0.176,0.008,Education,SD,257546,0
1795,4231625,0.034,0.024,Beauty,HD,159039,1
1796,2433593,0.147,0.042,Fashion,HD,409772,1
1797,4029812,0.029,0.002,Education,4K,3635,0
1798,4032464,0.128,0.014,Travel,HD,280208,0
1799,3391742,0.078,0.001,Travel,SD,325902,1
1800,157498,0.16,0.021,Gaming,4K,104313,0
1801,2888296,0.054,0.037,Education,SD,458376,0
1802,4589887,0.131,0.04,Tech,SD,290106,0
1803,2737582,0.055,0.047,Gaming,SD,57182,0
1804,1101500,0.146,0.031,Beauty,4K,3228,0
1805,1577590,0.176,0.013,Food,HD,139203,1
1806,1962977,0.034,0.046,Travel,SD,404600,1
1807,4033654,0.175,0.039,Food,HD,287618,1
1808,665468,0.123,0.029,Beauty,HD,377736,1
1809,3361160,0.034,0.035,Education,SD,363821,0
1810,3286727,0.091,0.046,Tech,HD,376439,1
1811,881112,0.041,0.036,Gaming,4K,429752,1
1812,4553994,0.143,0.019,Travel,4K,85114,1
1813,3038099,0.154,0.036,Tech,HD,141846,1
1814,4275277,0.03,0.003,Gaming,HD,412567,0
1815,3996609,0.106,0.02,Gaming,4K,324460,0
1816,4829426,0.165,0.021,Food,HD,49026,0
1817,2043823,0.188,0.009,Fitness,HD,53967,1
1818,1049173,0.108,0.002,Beauty,HD,379253,0
1819,1503025,0.191,0.008,Fashion,HD,463211,1
1820,2592661,0.112,0.033,Travel,SD,220332,0
1821,1913584,0.085,0.04,Fashion,HD,387064,1
1822,3778538,0.171,0.049,Education,4K,342074,0
1823,226049,0.104,0.018,Tech,SD,27465,0
1824,1318191,0.1,0.03,Education,SD,496868,0
1825,2862509,0.103,0.047,Education,4K,162130,1
1826,748419,0.171,0.009,Fashion,HD,60307,0
1827,1080924,0.168,0.036,Food,SD,253883,1
1828,2381932,0.087,0.038,Fitness,SD,315164,0
1829,1655753,0.073,0.005,Travel,HD,437661,1
1830,405772,0.103,0.043,Beauty,HD,474942,0
1831,1716499,0.119,0.041,Gaming,4K,188596,1
1832,572107,0.055,0.003,Gaming,SD,130530,0
1833,2076406,0.161,0.005,Beauty,HD,99483,1
1834,2518334,0.102,0.003,Food,HD,122694,0
1835,2087213,0.073,0.017,Travel,4K,83167,1
1836,3359509,0.03,0.026,Fashion,SD,486681,1
1837,2780499,0.055,0.027,Beauty,HD,411421,0
1838,1914722,0.19,0.014,Gaming,4K,188651,0
1839,2811860,0.068,0.046,Fashion,SD,446616,1
1840,549884,0.042,0.019,Food,SD,129835,1
1841,2000254,0.098,0.003,Gaming,SD,442426,0
1842,988471,0.068,0.016,Tech,SD,481498,0
1843,4254486,0.017,0.027,Fitness,4K,45610,0
1844,4157532,0.071,0.021,Fashion,HD,393676,0
1845,1702667,0.113,0.014,Beauty,SD,267433,0
1846,3618556,0.115,0.007,Travel,SD,263177,1
1847,2868340,0.078,0.041,Fashion,HD,313614,0
1848,259517,0.095,0.05,Fashion,SD,29276,0
1849,1358133,0.193,0.017,Fashion,SD,442018,1
1850,706475,0.082,0.02,Beauty,HD,281369,0
1851,3940311,0.059,0.031,Food,HD,64867,1
1852,749013,0.056,0.036,Food,SD,334874,1
1853,2789890,0.097,0.02,Travel,HD,71042,0
1854,1253078,0.154,0.045,Food,4K,93034,0
1855,4339843,0.049,0.028,Beauty,4K,365493,1
1856,425226,0.145,0.023,Travel,SD,436144,1
1857,3668591,0.014,0.033,Education,SD,253487,0
1858,3268727,0.09,0.048,Travel,HD,96123,0
1859,4118923,0.157,0.04,Food,HD,103711,0
1860,3604101,0.074,0.003,Education,SD,221470,0
1861,4895640,0.117,0.017,Gaming,SD,267129,0
1862,699956,0.049,0.024,Food,4K,67271,1
1863,3902529,0.151,0.016,Gaming,HD,175246,1
1864,3404096,0.02,0.035,Tech,SD,239776,0
1865,4281669,0.172,0.041,Food,SD,98019,1
1866,755950,0.048,0.037,Tech,HD,483291,0
1867,176211,0.176,0.049,Food,HD,227524,0
1868,4093966,0.077,0.014,Tech,SD,329325,0
1869,4258950,0.147,0.044,Fitness,SD,417520,0
1870,266798,0.071,0.039,Tech,SD,178816,0
1871,1531814,0.182,0.019,Gaming,HD,264119,1
1872,1884376,0.034,0.037,Fashion,SD,127303,0
1873,3892113,0.044,0.006,Travel,SD,52573,1
1874,3022097,0.104,0.04,Tech,SD,10547,0
1875,156683,0.026,0.027,Fashion,4K,388748,0
1876,3004475,0.047,0.015,Beauty,4K,471408,0
1877,4827563,0.189,0.033,Fitness,HD,358601,1
1878,4731741,0.196,0.032,Fitness,SD,356135,0
1879,1988755,0.081,0.011,Education,SD,88099,1
1880,1907039,0.185,0.002,Beauty,HD,48944,1
1881,4762260,0.114,0.022,Beauty,HD,188420,1
1882,1456465,0.061,0.029,Education,HD,153371,0
1883,4193814,0.143,0.044,Beauty,SD,349502,1
1884,995170,0.135,0.046,Gaming,4K,196428,0
1885,2710644,0.198,0.027,Beauty,HD,493624,1
1886,212830,0.06,0.038,Gaming,SD,212040,0
1887,3563613,0.138,0.023,Education,HD,374541,0
1888,3330049,0.02,0.038,Tech,SD,437955,0
1889,4756976,0.032,0.011,Education,HD,365995,0
1890,522998,0.011,0.019,Food,SD,58395,0
1891,4061119,0.2,0.032,Beauty,HD,371144,1
1892,3747169,0.162,0.002,Beauty,4K,434659,1
1893,76388,0.159,0.036,Fitness,HD,63059,0
1894,1776767,0.107,0.042,Education,HD,417719,0
1895,2330753,0.067,0.021,Education,4K,154073,0
1896,1498618,0.039,0.023,Fashion,HD,293736,0
1897,4022080,0.064,0.043,Food,4K,212091,1
1898,4429690,0.081,0.039,Fitness,SD,292412,1
1899,3490443,0.154,0.015,Tech,4K,297248,0
1900,2559944,0.113,0.017,Beauty,4K,350468,0
1901,502174,0.025,0.034,Fitness,SD,309404,1
1902,2882777,0.013,0.029,Gaming,4K,6976,1
1903,2749996,0.029,0.009,Fashion,4K,392060,0
1904,196246,0.088,0.016,Fashion,SD,245945,0
1905,3697176,0.187,0.045,Gaming,HD,98638,0
1906,2344394,0.131,0.035,Education,HD,253533,0
1907,512083,0.162,0.049,Beauty,4K,108120,0
1908,1013384,0.099,0.039,Beauty,HD,116570,0
1909,867964,0.079,0.047,Food,HD,75998,1
1910,50104,0.031,0.012,Gaming,4K,28939,0
1911,3057277,0.176,0.039,Beauty,SD,3900,1
1912,864663,0.159,0.002,Fashion,HD,90476,0
1913,4759982,0.042,0.034,Beauty,4K,243805,0
1914,4401072,0.107,0.024,Tech,SD,392062,0
1915,1207861,0.103,0.018,Beauty,HD,25110,0
1916,4966452,0.129,0.043,Food,SD,51856,1
1917,3120612,0.19,0.043,Travel,4K,161147,0
1918,2892005,0.12,0.002,Fitness,SD,282372,0
1919,4937600,0.113,0.031,Travel,SD,118202,1
1920,4737319,0.02,0.019,Tech,4K,291711,0
1921,258681,0.022,0.021,Travel,HD,483555,0
1922,95018,0.046,0.042,Beauty,HD,307906,0
1923,1999197,0.016,0.016,Food,SD,264272,0
1924,2055780,0.151,0.047,Fashion,SD,367712,0
1925,3440782,0.147,0.01,Fashion,SD,75557,0
1926,4424408,0.036,0.033,Tech,SD,104549,1
1927,843186,0.169,0.034,Travel,HD,419096,1
1928,4388814,0.039,0.013,Education,4K,60353,0
1929,1494293,0.067,0.017,Education,4K,422639,0
1930,2552314,0.057,0.042,Food,4K,296702,0
1931,1125905,0.081,0.038,Fitness,SD,318806,0
1932,3106958,0.058,0.017,Beauty,SD,357060,0
1933,4890196,0.103,0.027,Travel,4K,456110,1
1934,3259084,0.087,0.004,Education,HD,196650,1
1935,205451,0.197,0.011,Education,4K,150542,0
1936,1981290,0.021,0.025,Travel,HD,301535,1
1937,3425328,0.037,0.005,Fitness,SD,136502,0
1938,4750959,0.02,0.042,Gaming,4K,429034,0
1939,404322,0.129,0.036,Beauty,4K,312751,0
1940,4572843,0.02,0.047,Tech,SD,324597,0
1941,4311796,0.169,0.035,Beauty,HD,238647,1
1942,4078716,0.107,0.047,Food,4K,371077,0
1943,4360879,0.11,0.028,Tech,4K,489095,0
1944,2091545,0.117,0.03,Fitness,HD,49608,1
1945,1909802,0.042,0.049,Food,4K,33074,0
1946,1549075,0.048,0.032,Fashion,4K,248257,0
1947,494948,0.071,0.003,Fashion,SD,105787,0
1948,4169962,0.123,0.036,Beauty,HD,403573,0
1949,3745085,0.05,0.045,Food,4K,417229,1
1950,4909240,0.032,0.04,Tech,4K,100934,0
1951,781641,0.194,0.03,Tech,SD,24093,1
1952,4467134,0.014,0.034,Fashion,4K,350863,0
1953,1555205,0.163,0.05,Fashion,SD,364688,0
1954,1705597,0.16,0.005,Fitness,4K,412600,0
1955,3766689,0.066,0.034,Food,SD,321630,1
1956,2552331,0.036,0.015,Tech,HD,253711,0
1957,3128748,0.038,0.032,Education,HD,136879,1
1958,836036,0.143,0.031,Fitness,4K,275548,0
1959,2370822,0.132,0.009,Tech,4K,367715,0
1960,4002070,0.159,0.011,Fashion,SD,477133,0
1961,2389278,0.188,0.031,Food,SD,357358,1
1962,2884791,0.141,0.007,Gaming,HD,454264,0
1963,4181413,0.04,0.014,Food,4K,407298,0
1964,3497605,0.056,0.042,Travel,SD,320609,0
1965,4949600,0.17,0.017,Education,HD,364092,1
1966,1306487,0.05,0.025,Education,HD,240019,1
1967,309623,0.024,0.047,Education,SD,239527,1
1968,3648371,0.144,0.012,Gaming,4K,139597,0
1969,3297903,0.086,0.02,Beauty,HD,181016,1
1970,2269115,0.185,0.031,Beauty,SD,173186,1
1971,1191402,0.134,0.038,Fitness,HD,437660,0
1972,1148116,0.027,0.045,Gaming,4K,192759,0
1973,2957566,0.19,0.046,Gaming,SD,85224,0
1974,3773763,0.059,0.039,Fitness,4K,8104,0
1975,311375,0.074,0.012,Food,4K,237015,1
1976,2127453,0.086,0.002,Fitness,HD,421006,1
1977,1272300,0.02,0.02,Travel,4K,499848,1
1978,3660731,0.104,0.008,Fashion,HD,203311,0
1979,4389087,0.033,0.036,Beauty,SD,182345,0
1980,3843411,0.086,0.033,Fashion,SD,270515,0
1981,1016416,0.077,0.003,Beauty,HD,211770,0
1982,4864059,0.157,0.042,Gaming,HD,102818,1
1983,2315181,0.163,0.013,Education,HD,77481,0
1984,3405231,0.039,0.022,Fitness,4K,339218,1
1985,3266696,0.08,0.034,Fitness,SD,111876,1
1986,4573148,0.081,0.022,Fitness,SD,374002,1
1987,4206003,0.039,0.023,Education,4K,135077,0
1988,3342861,0.162,0.004,Travel,HD,435194,1
1989,4729307,0.144,0.021,Travel,SD,85105,1
1990,2616804,0.046,0.038,Education,4K,408134,1
1991,4313717,0.08,0.046,Food,HD,279055,1
1992,1983243,0.03,0.021,Education,SD,361213,1
1993,1693128,0.129,0.022,Tech,HD,272142,0
1994,3414654,0.033,0.035,Beauty,4K,244608,1
1995,3271209,0.197,0.047,Tech,SD,318901,1
1996,216400,0.158,0.014,Tech,HD,187630,1
1997,2658025,0.084,0.023,Education,HD,87495,1
1998,3325664,0.12,0.04,Beauty,HD,415919,0
1999,4587440,0.183,0.031,Food,4K,94066,0
2000,3595058,0.115,0.006,Fitness,HD,115998,0
2001,4585258,0.043,0.032,Tech,SD,87096,0
2002,2136219,0.082,0.01,Education,SD,216882,0
2003,1747621,0.17,0.026,Fitness,HD,309561,0
2004,4213377,0.132,0.027,Education,4K,492630,0
2005,4231339,0.134,0.044,Gaming,SD,242356,1
2006,1245625,0.175,0.024,Tech,SD,125654,0
2007,234782,0.18,0.015,Gaming,SD,283574,0
2008,4810109,0.185,0.012,Food,HD,79529,0
2009,3736466,0.028,0.044,Fashion,SD,497047,0
2010,1584246,0.113,0.009,Travel,HD,276282,0
2011,727331,0.151,0.022,Beauty,HD,268368,0
2012,1795291,0.154,0.01,Education,HD,66238,1
2013,4953075,0.125,0.039,Food,HD,99205,0
2014,3899606,0.042,0.024,Food,HD,133599,1
2015,2983448,0.162,0.018,Food,SD,146379,1
2016,4862993,0.147,0.019,Tech,HD,94462,1
2017,2879117,0.026,0.043,Gaming,HD,63609,0
2018,4482617,0.098,0.028,Travel,HD,42349,0
2019,4282772,0.043,0.036,Tech,HD,262822,0
2020,2044037,0.074,0.045,Fashion,HD,6317,0
2021,4387007,0.013,0.045,Beauty,HD,493999,0
2022,3734149,0.086,0.017,Beauty,SD,73221,1
2023,3088821,0.114,0.048,Travel,HD,256962,0
2024,2805802,0.128,0.002,Beauty,HD,126262,0
2025,4158263,0.136,0.019,Beauty,SD,4484,0
2026,4489198,0.169,0.045,Food,SD,326740,1
2027,1614325,0.051,0.014,Fitness,4K,481301,1
2028,3613744,0.033,0.014,Fashion,SD,349585,0
2029,1127798,0.172,0.016,Gaming,SD,469488,0
2030,2734460,0.04,0.031,Education,HD,350076,0
2031,4116362,0.195,0.022,Fashion,4K,232859,1
2032,1704377,0.17,0.037,Tech,HD,408351,1
2033,1253557,0.105,0.045,Beauty,4K,205650,1
2034,4299515,0.196,0.034,Fitness,HD,496302,0
2035,3333049,0.029,0.011,Education,SD,110414,1
2036,1491687,0.068,0.047,Tech,SD,425058,1
2037,4682993,0.131,0.014,Travel,4K,317324,1
2038,924160,0.077,0.008,Food,HD,110826,0
2039,4058025,0.186,0.005,Beauty,HD,391738,0
2040,3603684,0.022,0.029,Food,SD,8488,0
2041,2948893,0.114,0.007,Fashion,SD,32570,0
2042,3789963,0.122,0.008,Food,4K,97991,1
2043,3875910,0.134,0.016,Food,SD,340776,1
2044,3152629,0.059,0.015,Travel,4K,24159,0
2045,2260776,0.079,0.031,Gaming,4K,76452,0
2046,3369045,0.17,0.041,Gaming,4K,258974,0
2047,4888349,0.047,0.038,Tech,4K,412887,1
2048,4341092,0.167,0.014,Beauty,SD,316422,0
2049,4833691,0.117,0.013,Tech,4K,98613,0
2050,2633578,0.155,0.048,Gaming,SD,449429,0
2051,969616,0.146,0.001,Fashion,4K,242411,0
2052,4218733,0.049,0.044,Gaming,SD,23236,1
2053,1251956,0.118,0.011,Tech,4K,201916,1
2054,1491036,0.175,0.047,Fitness,SD,320425,0
2055,2870729,0.092,0.018,Beauty,HD,366836,1
2056,1810377,0.194,0.023,Food,4K,202845,0
2057,1066923,0.096,0.036,Travel,4K,197071,1
2058,1721856,0.037,0.03,Fitness,HD,297770,0
2059,557110,0.084,0.017,Fitness,HD,127234,0
2060,965163,0.191,0.028,Food,4K,254834,0
2061,3013539,0.071,0.037,Gaming,SD,292296,0
2062,4203271,0.175,0.003,Education,4K,5890,0
2063,4043879,0.177,0.002,Beauty,SD,348780,1
2064,3682887,0.077,0.023,Fashion,HD,66442,1
2065,2323523,0.026,0.007,Fitness,SD,53992,0
2066,3876358,0.148,0.034,Fashion,4K,360944,1
2067,1214261,0.069,0.011,Travel,HD,442933,0
2068,4747771,0.159,0.022,Travel,HD,191905,1
2069,252537,0.094,0.011,Travel,4K,361175,0
2070,1757124,0.102,0.028,Tech,4K,374117,1
2071,842531,0.158,0.007,Fitness,HD,84604,0
2072,865645,0.083,0.002,Travel,SD,76469,0
2073,1429127,0.094,0.004,Tech,SD,226485,0
2074,472082,0.081,0.048,Travel,SD,390277,0
2075,1922277,0.08,0.008,Gaming,4K,482436,1
2076,4255849,0.11,0.036,Fitness,HD,452572,0
2077,3448794,0.164,0.004,Tech,SD,385083,0
2078,1616777,0.079,0.006,Travel,HD,48981,0
2079,3505905,0.11,0.026,Beauty,SD,206229,0
2080,3513664,0.137,0.024,Tech,HD,29112,1
2081,974181,0.061,0.048,Travel,4K,88243,0
2082,3117810,0.063,0.047,Gaming,4K,404511,1
2083,1492633,0.187,0.039,Fashion,4K,280208,0
2084,4896996,0.147,0.031,Education,SD,259505,1
2085,1534854,0.12,0.023,Travel,4K,49103,1
2086,2062774,0.133,0.018,Fashion,4K,435715,1
2087,2791358,0.016,0.047,Fitness,4K,460353,1
